commit_date,gc_orgID,harmonized_name,nom_harmonisé,legal_title,appellation_légale,preferred_name,nom_préféré,lead_department,ministère_responsable,abbreviation,abreviation,FAA_LGFP,status_statut,French Name,Original English Name,Names Match
2025-11-17T22:11:47Z,3425,"Staff of the Non-Public Funds, Canadian Forces","Personnel des fonds non publics, Forces canadiennes","Staff of the Non-Public Funds, Canadian Forces","Personnel des fonds non publics, Forces canadiennes",,,,,,,5.0,a,,,
2025-11-17T22:11:47Z,3424,Energy Supplies Allocation Board,Office de répartition des approvisionnements d'énergie,Energy Supplies Allocation Board,Office de répartition des approvisionnements d'énergie,,,Natural Resources Canada,Ressources naturelles Canada,,,4.0,a,,,
2025-11-17T22:11:47Z,3423,"The Director, The Veterans' Land Act",Directeur des terres destinées aux anciens combattants,"The Director, The Veterans' Land Act",Directeur des terres destinées aux anciens combattants,,,,,,,4.0,a,,,
2025-11-17T22:11:47Z,3422,Director of Soldier Settlement,Directeur de l'établissement de soldats,Director of Soldier Settlement,Directeur de l'établissement de soldats,,,,,,,4.0,a,,,
2025-11-17T22:11:47Z,3494,Saint John Airport Inc.,Saint John Airport Inc.,Saint John Airport Inc.,Saint John Airport Inc.,,,,,,,,a,,,
2025-07-25T14:49:54Z,2287,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,,,Department of Justice Canada,Ministère de la Justice Canada,,,1.1,a,,,
2025-07-23T15:29:44Z,3449,Canada-Nova Scotia Offshore Petroleum Board,Office Canada-Nouvelle-Écosse de l'énergie extracôtière,Canada-Nova Scotia Offshore Petroleum Board,Office Canada-Nouvelle-Écosse de l'énergie extracôtière,,,,,,,,a,,,
2025-07-23T15:29:44Z,3708,Canada-Nova Scotia Offshore Energy Regulator,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,Canada-Nova Scotia Offshore Energy Regulator,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,,,,,,,,a,,,
2025-07-23T15:23:19Z,3449,Canada-Nova Scotia Offshore Petroleum Board,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,Canada-Nova Scotia Offshore Petroleum Board,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,,,,,,,,a,,,
2025-07-23T15:14:38Z,3449,Canada-Nova Scotia Offshore Energy Regulator,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,Canada-Nova Scotia Offshore Energy Regulator,Régie Canada-Nouvelle-Écosse de l'énergie extracôtière,,,,,,,,a,,,
2025-07-23T14:58:15Z,3449,Canada-Nova Scotia Offshore Petroleum Board,Office Canada-Nouvelle-Écosse des hydrocarbures extracôtiers,Canada-Nova Scotia Offshore Petroleum Board,Office Canada-Nouvelle-Écosse des hydrocarbures extracôtiers,,,,,,,,a,,,
2025-07-23T14:44:15Z,3592,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,,,,,SCC,CSC,1.1,a,,,
2025-07-09T19:18:50Z,,,,Miscarriage of Justice Review Commission,,,,,,,,1.1,a,,,
2025-07-09T16:18:06Z,2258,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",FedDev Ontario,FedDev Ontario,1.1,a,,,
2025-07-09T16:18:06Z,2299,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",FedNor,FedNor,1.1,a,,,
2025-07-09T16:18:06Z,2298,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",PacifiCan,PacifiCan,1.1,a,,,
2025-07-09T16:18:06Z,2249,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",CanNor,CanNor,1.1,a,,,
2025-07-09T16:18:06Z,2257,Canada Economic Development for Quebec Regions,Développement économique Canada pour les régions du Québec,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,Canada Economic Development for Quebec Regions,Développement économique Canada pour les régions du Québec,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",CED,DEC,1.1,a,,,
2025-07-09T16:18:06Z,2244,Atlantic Canada Opportunities Agency,Agence de promotion économique du Canada atlantique,Atlantic Canada Opportunities Agency,Agence de promotion économique du Canada atlantique,,,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",ACOA,APECA,1.1,a,,,
2025-07-09T16:18:06Z,2240,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Minister of Industry and Minister responsible for Canada Economic Development for Quebec Regions,"Ministre de l'Innovation, des Sciences et de l'Industrie",PrairiesCan,PrairiesCan,1.0,a,,,
2025-06-24T16:27:00Z,3690,Parc Downsview Park Inc.,Parc Downsview Park Inc,Parc Downsview Park Inc.,Parc Downsview Park Inc,,,,,,,,t,2012,,
2025-06-17T19:31:33Z,2257,Canada Economic Development for Quebec Regions,Développement économique Canada pour les régions du Québec,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,Canada Economic Development for Quebec Regions,Développement économique Canada pour les régions du Québec,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",CED,DEC,1.1,a,,,
2025-06-17T19:31:33Z,2299,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",FedNor,FedNor,1.1,a,,,
2025-06-17T19:31:33Z,2258,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",FedDev Ontario,FedDev Ontario,1.1,a,,,
2025-06-17T19:31:33Z,2298,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",PacifiCan,PacifiCan,1.1,a,,,
2025-06-17T19:31:33Z,2249,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",CanNor,CanNor,1.1,a,,,
2025-06-17T19:31:33Z,2244,Atlantic Canada Opportunities Agency,Agence de promotion économique du Canada atlantique,Atlantic Canada Opportunities Agency,Agence de promotion économique du Canada atlantique,,,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",ACOA,APECA,1.1,a,,,
2025-06-17T19:31:33Z,2240,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",PrairiesCan,PrairiesCan,1.0,a,,,
2025-06-17T16:27:31Z,2304,Canada School of Public Service,École de la fonction publique du Canada,Canada School of Public Service,École de la fonction publique du Canada,,,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,CSPS,EFPC,2.0,a,,,
2025-05-09T14:02:42Z,3418,Office of the Superintendent of Bankruptcy,Bureau du surintendant des faillites,Office of the Superintendent of Bankruptcy,Bureau du surintendant des faillites,,,,,,,4,a,,,
2025-05-09T14:02:42Z,2317,Invest in Canada Hub,Investir au Canada,Invest in Canada Hub,Investir au Canada,,,Global Affairs Canada,Affaires mondiales Canada,,,2,a,,,
2025-05-09T14:02:42Z,2318,Polar Knowledge Canada,Savoir polaire Canada,Canadian High Arctic Research Station,Station canadienne de recherche dans l'Extrême-Arctique,Polar Knowledge Canada,Savoir polaire Canada,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,POLAR,POLAIRE,2,a,,,
2025-05-09T14:02:42Z,2319,Accessibility Standards Canada,Normes d'accessibilité Canada,Canadian Accessibility Standards Development Organization,Organisation canadienne d'élaboration de normes d'accessibilité,Accessibility Standards Canada,Normes d'accessibilité Canada,,,ASC,NAC,2,a,,,
2025-05-09T14:02:42Z,2396,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,Canadian Heritage,Patrimoine canadien,CRTC,CRTC,i1,a,,,
2025-05-09T14:02:42Z,3407,International Joint Commission (Canadian Section),Commission mixte internationale (section canadienne),International Joint Commission (Canadian Section),Commission mixte internationale (section canadienne),,,,,,,4,a,,,
2025-05-09T14:02:42Z,3417,Communication Canada,Communication Canada,Communication Canada,Communication Canada,,,,,,,4,a,,,
2025-05-09T14:02:42Z,3421,Canada Investment and Savings,Placements Épargne Canada,Canada Investment and Savings,Placements Épargne Canada,,,,,,,5,a,,,
2025-05-09T14:02:42Z,3419,Prairie Farm Rehabilitation Administration,Administration du rétablissement agricole des Prairies,Prairie Farm Rehabilitation Administration,Administration du rétablissement agricole des Prairies,,,,,,,4,a,,,
2025-05-09T14:02:42Z,2315,Parks Canada,Parcs Canada,Parks Canada Agency,Agence Parcs Canada,Parks Canada,Parcs Canada,Environment and Climate Change Canada,Environnement et Changement climatique Canada,PC,PC,2,a,,,
2025-05-09T14:02:42Z,3422,Director of Soldier Settlement,Directeur de l'établissement de soldats,Director of Soldier Settlement,Directeur de l'établissement de soldats,,,,,,,4,a,,,
2025-05-09T14:02:42Z,3423,"The Director, The Veterans' Land Act",Directeur des terres destinées aux anciens combattants,"The Director, The Veterans' Land Act",Directeur des terres destinées aux anciens combattants,,,,,,,4,a,,,
2025-05-09T14:02:42Z,3424,Energy Supplies Allocation Board,Office de répartition des approvisionnements d'énergie,Energy Supplies Allocation Board,Office de répartition des approvisionnements d'énergie,,,Natural Resources Canada,Ressources naturelles Canada,,,4,a,,,
2025-05-09T14:02:42Z,3425,"Staff of the Non-Public Funds, Canadian Forces","Personnel des fonds non publics, Forces canadiennes","Staff of the Non-Public Funds, Canadian Forces","Personnel des fonds non publics, Forces canadiennes",,,,,,,5,a,,,
2025-05-09T14:02:42Z,3541,Indian Oil and Gas Canada,Pétrole et gaz des Indiens du Canada,Indian Oil and Gas Canada,Pétrole et gaz des Indiens du Canada,,,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,,,5,a,,,
2025-05-09T14:02:42Z,3592,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,,,,,SCC,CSC,i1,a,,,
2025-05-09T14:02:42Z,2316,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada,Social Sciences and Humanities Research Council,Conseil de recherches en sciences humaines,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",SSHRC,CRSH,2,a,,,
2025-05-09T14:02:42Z,2304,Canada School of Public Service,École de la fonction publique du Canada,Canada School of Public Service,École de la fonction publique du Canada,,,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,CSPS,EFPC,2,a,,,
2025-05-09T14:02:42Z,2314,Natural Sciences and Engineering Research Council of Canada,Conseil de recherches en sciences naturelles et en génie du Canada,Natural Sciences and Engineering Research Council,Conseil de recherches en sciences naturelles et en génie,Natural Sciences and Engineering Research Council of Canada,Conseil de recherches en sciences naturelles et en génie du Canada,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",NSERC,CRSNG,2,a,,,
2025-05-09T14:02:42Z,2313,National Research Council Canada,Conseil national de recherches Canada,National Research Council of Canada,Conseil national de recherches du Canada,National Research Council Canada,Conseil national de recherches Canada,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",NRC,CNRC,2,a,,,
2025-05-09T14:02:42Z,2298,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",PacifiCan,PacifiCan,i1,a,,,
2025-05-09T14:02:42Z,2299,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",FedNor,FedNor,i1,a,,,
2025-05-09T14:02:42Z,2300,Canada Border Services Agency,Agence des services frontaliers du Canada,Canada Border Services Agency,Agence des services frontaliers du Canada,Canada Border Services Agency,Agence des services frontaliers du Canada,Public Safety Canada,Sécurité publique Canada,CBSA,ASFC,2,a,,,
2025-05-09T14:02:42Z,2301,Canada Emission Reduction Incentives Agency,Agence canadienne pour l'incitation à la réduction des émissions,Canada Emission Reduction Incentives Agency,Agence canadienne pour l'incitation à la réduction des émissions,,,Environment and Climate Change Canada,Environnement et Changement climatique Canada,,,2,a,,,
2025-05-09T14:02:42Z,2302,Canada Employment Insurance Commission,Commission de l'assurance-emploi du Canada,Canada Employment Insurance Commission,Commission de l'assurance-emploi du Canada,Canada Employment Insurance Commission,Commission de l'assurance-emploi du Canada,Employment and Social Development Canada,Emploi et Développement social Canada,CEIC,CAEC,2,a,,,
2025-05-09T14:02:42Z,2303,Canada Revenue Agency,Agence du revenu du Canada,Canada Revenue Agency,Agence du revenu du Canada,,,Canada Revenue Agency,Agence du revenu du Canada,CRA,ARC,2,a,,,
2025-05-09T14:02:42Z,3616,Farm Credit Canada,Financement agricole Canada,Farm Credit Canada,Financement agricole Canada,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,,,3,a,,,
2025-05-09T14:02:42Z,2305,Canadian Centre for Occupational Health and Safety,Centre canadien d'hygiène et de sécurité au travail,Canadian Centre for Occupational Health and Safety,Centre canadien d'hygiène et de sécurité au travail,,,Employment and Social Development Canada,Emploi et Développement social Canada,CCOHS,CCHST,2,a,,,
2025-05-09T14:02:42Z,2306,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,Health Canada,Santé Canada,CFIA,ACIA,2,a,,,
2025-05-09T14:02:42Z,2307,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,,,Health Canada,Santé Canada,CIHR,IRSC,2,a,,,
2025-05-09T14:02:42Z,2308,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,Natural Resources Canada,Ressources naturelles Canada,CNSC,CCSN,2,a,,,
2025-05-09T14:02:42Z,2309,Transportation Safety Board of Canada,Bureau de la sécurité des transports du Canada,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,Transportation Safety Board of Canada,Bureau de la sécurité des transports du Canada,Privy Council Office,Bureau du Conseil privé,TSB,BST,2,a,,,
2025-05-09T14:02:42Z,2310,Law Commission of Canada,Commission du droit du Canada,Law Commission of Canada,Commission du droit du Canada,Law Commission of Canada,Commission du droit du Canada,Department of Justice Canada,Ministère de la Justice Canada,,,2,a,,,
2025-05-09T14:02:42Z,2311,The National Battlefields Commission,Commission des champs de bataille nationaux,The National Battlefields Commission,Commission des champs de bataille nationaux,The National Battlefields Commission,Commission des champs de bataille nationaux,Canadian Heritage,Patrimoine canadien,NBC,CCBN,2,a,,,
2025-05-09T14:02:42Z,2312,Canada Energy Regulator,Régie de l'énergie du Canada,Canadian Energy Regulator,Régie canadienne de l'énergie,Canada Energy Regulator,Régie de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,CER,REC,2,a,,,
2025-05-09T14:02:42Z,3615,Canadian Dairy Commission,Commission canadienne du lait,Canadian Dairy Commission,Commission canadienne du lait,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,,,4,a,,,
2025-05-09T14:02:42Z,3638,Freshwater Fish Marketing Corporation,Office de commercialisation du poisson d'eau douce,Freshwater Fish Marketing Corporation,Office de commercialisation du poisson d'eau douce,,,Fisheries and Oceans Canada,Pêches et Océans Canada,,,3,a,,,
2025-05-09T14:02:42Z,3620,Canadian Museum for Human Rights,Musée canadien des droits de la personne,Canadian Museum for Human Rights,Musée canadien des droits de la personne,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3621,Canadian Museum of History,Musée canadien de l'histoire,Canadian Museum of History,Musée canadien de l'histoire,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3650,Canada Lands Company Limited,Société immobilière du Canada limitée,Canada Lands Company Limited,Société immobilière du Canada limitée,,,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,,,
2025-05-09T14:02:42Z,3651,Canada Post Corporation,Société canadienne des postes,Canada Post Corporation,Société canadienne des postes,,,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,,,
2025-05-09T14:02:42Z,3652,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,,,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,,,
2025-05-09T14:02:42Z,3653,National Capital Commission,Commission de la capitale nationale,National Capital Commission,Commission de la capitale nationale,,,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,,,
2025-05-09T14:02:42Z,3654,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3655,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3656,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3657,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3658,Marine Atlantic Inc.,Marine Atlantique S.C.C.,Marine Atlantic Inc.,Marine Atlantique S.C.C.,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3659,Pacific Pilotage Authority,Administration de pilotage du Pacifique,Pacific Pilotage Authority,Administration de pilotage du Pacifique,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3661,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3662,VIA Rail Canada Inc.,VIA Rail Canada inc.,VIA Rail Canada Inc.,VIA Rail Canada inc.,,,Transport Canada,Transports Canada,,,3,a,,,
2025-05-09T14:02:42Z,3703,Canada Water Agency,Agence de l'eau du Canada,Canada Water Agency,Agence canadienne de l'eau,Canada Water Agency,Agence de l'eau du Canada,,,CWA,AEC,i1,a,,,
2025-05-09T14:02:42Z,3704,Treasury Board,Conseil du Trésor,Treasury Board,Conseil du Trésor,,,,,TB,CT,1,a,,,
2025-05-09T14:02:42Z,,,,Miscarriage of Justice Review Commission,,,,,,,,i1,a,,,
2025-05-09T14:02:42Z,3649,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,,,Natural Resources Canada,Ressources naturelles Canada,,,3,a,,,
2025-05-09T14:02:42Z,3648,Standards Council of Canada,Conseil canadien des normes,Standards Council of Canada,Conseil canadien des normes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,,,
2025-05-09T14:02:42Z,3647,Canadian Tourism Commission,Commission canadienne du tourisme,Canadian Tourism Commission,Commission canadienne du tourisme,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,,,
2025-05-09T14:02:42Z,3635,Canada Development Investment Corporation,La Corporation de développement des investissements du Canada,Canada Development Investment Corporation,La Corporation de développement des investissements du Canada,,,Department of Finance Canada,Ministère des Finances Canada,,,3,a,,,
2025-05-09T14:02:42Z,3622,Canadian Museum of Immigration at Pier 21,Musée canadien de l'immigration du Quai 21,Canadian Museum of Immigration at Pier 21,Musée canadien de l'immigration du Quai 21,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3623,Canadian Museum of Nature,Musée canadien de la nature,Canadian Museum of Nature,Musée canadien de la nature,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3626,National Gallery of Canada,Musée des beaux-arts du Canada,National Gallery of Canada,Musée des beaux-arts du Canada,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3627,National Museum of Science and Technology,Musée national des sciences et de la technologie,National Museum of Science and Technology,Musée national des sciences et de la technologie,,,Canadian Heritage,Patrimoine canadien,,,3,a,,,
2025-05-09T14:02:42Z,3631,Canada Mortgage and Housing Corporation,Société canadienne d'hypothèques et de logement,Canada Mortgage and Housing Corporation,Société canadienne d'hypothèques et de logement,,,"Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,,,
2025-05-09T14:02:42Z,3634,Canada Deposit Insurance Corporation,Société d'assurance-dépôts du Canada,Canada Deposit Insurance Corporation,Société d'assurance-dépôts du Canada,,,Department of Finance Canada,Ministère des Finances Canada,,,3,a,,,
2025-05-09T14:02:42Z,3637,Royal Canadian Mint,Monnaie royale canadienne,Royal Canadian Mint,Monnaie royale canadienne,,,Department of Finance Canada,Ministère des Finances Canada,,,3,a,,,
2025-05-09T14:02:42Z,3646,Business Development Bank of Canada,Banque de développement du Canada,Business Development Bank of Canada,Banque de développement du Canada,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,,,
2025-05-09T14:02:42Z,3639,Canadian Commercial Corporation,Corporation commerciale canadienne,Canadian Commercial Corporation,Corporation commerciale canadienne,,,Global Affairs Canada,Affaires mondiales Canada,,,3,a,,,
2025-05-09T14:02:42Z,3640,Export Development Canada,Exportation et développement Canada,Export Development Canada,Exportation et développement Canada,,,Global Affairs Canada,Affaires mondiales Canada,,,3,a,,,
2025-05-09T14:02:42Z,3642,Canada Infrastructure Bank,Banque de l'infrastructure du Canada,Canada Infrastructure Bank,Banque de l'infrastructure du Canada,,,"Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,,,
2025-05-09T14:02:42Z,3643,The Jacques-Cartier and Champlain Bridges Inc.,Les Ponts Jacques-Cartier et Champlain Inc.,The Jacques-Cartier and Champlain Bridges Inc.,Les Ponts Jacques-Cartier et Champlain Inc.,,,"Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,,,
2025-05-09T14:02:42Z,3644,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,,,"Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,,,
2025-05-09T14:02:42Z,2296,Leaders' Debates Commission,Commission des débats des chefs,Leaders' Debates Commission,Commission des débats des chefs,,,Privy Council Office,Bureau du Conseil privé,,,i1,a,,,
2025-05-09T14:02:42Z,2297,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,Department of Justice Canada,Ministère de la Justice Canada,ATSSC,SCDATA,i1,a,,,
2025-05-09T14:02:42Z,2241,Women and Gender Equality Canada,Femmes et Égalité des genres Canada,Department for Women and Gender Equality,Ministère des Femmes et de l'Égalité des genres,Women and Gender Equality Canada,Femmes et Égalité des genres Canada,Women and Gender Equality Canada,Femmes et Égalité des genres Canada,WAGE,FEGC,1,a,,,
2025-05-09T14:02:42Z,2295,Secretariat of the National Security and Intelligence Committee of Parliamentarians,Secrétariat du Comité des parlementaires sur la sécurité nationale et le renseignement,Secretariat of the National Security and Intelligence Committee of Parliamentarians,Secrétariat du Comité des parlementaires sur la sécurité nationale et le renseignement,Secretariat of the National Security and Intelligence Committee of Parliamentarians,Secrétariat du Comité des parlementaires sur la sécurité nationale et le renseignement,Privy Council Office,Bureau du Conseil privé,SNSICP,SCPSNR,i1,a,,,
2025-05-09T14:02:42Z,2258,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario,"Minister of Innovation, Science and Industry","Ministre de l'Innovation, des Sciences et de l'Industrie",FedDev Ontario,FedDev Ontario,i1,a,,,
